Dewpoint,Samples,SamplingDuration,Pressure,Latitude,Longitude
6.5143,29,5.995098039,633,33.67,-117.59
10.9704,6,10.55813953,213,33.69,-117.53
5.1589,3,4.202090592,563,33.66,-117.59
5.2497,4,5.5360134,1693,33.66,-117.58
5.7709,4,5.18134715,833,33.65,-117.58
6.0722,4,5.857777778,673,33.66,-117.59
4.5022,2,4.529356943,2332,33.65,-117.59
6.2464,4,6.46185567,1599,33.65,-117.6
6.8004,3,7.789022298,1600,33.67,-117.61
4.6076,6,4.665773012,2597,33.66,-117.64
4.2463,4,4.64507772,897,33.65,-117.59
3.375,4,3.769953052,815,33.65,-117.58
6.1078,2,6.570224719,1970,33.63,-117.61
10.49,7,10.00587372,2175,33.53,-117.65
4.0294,23,6.105747126,998,33.42,-117.62
5.1482,12,6.781582054,2104,33.38,-117.63
6.1557,35,6.406015038,946,33.41,-117.61
4.0313,31,5.108387097,1919,33.42,-117.61
4.5476,29,5.666666667,922,33.41,-117.6
6.487,4,8.587677725,661,33.47,-117.62
5.3705,5,6.646067416,1571,33.45,-117.63
7.6012,4,7.265682657,805,33.47,-117.63
4.7237,6,5.107526882,426,33.45,-117.61
6.3401,7,7.269631031,2812,33.46,-117.63
6.2871,26,7.009174312,607,33.45,-117.64
3.3967,25,6.176136364,603,33.42,-117.65
4.875,27,7.260869565,130,33.45,-117.64
3.2232,27,4.867374005,1221,33.43,-117.62
3.3155,27,4.419243986,2321,33.43,-117.62
2.7545,24,3.53133515,850,33.43,-117.62
3.5729,17,5.56300813,910,33.4,-117.65
4.0647,23,4.717112922,1950,33.43,-117.62
2.3545,33,3.627760252,604,33.43,-117.61
3.1029,27,4.135802469,460,33.42,-117.62
3.1395,27,4.643086817,597,33.42,-117.62
5.4031,4,5.445977011,996,33.45,-117.6
4.3897,3,5.584053794,2363,33.44,-117.59
4.0076,22,4.933021807,1797,33.4,-117.59
5.1298,17,5.314420804,878,33.41,-117.59
4.665,23,5.84,1048,33.42,-117.6
3.9875,24,6.07651715,851,33.43,-117.61
5.1439,21,7.276243094,1392,33.43,-117.6
6.5954,17,7.683018868,713,33.44,-117.61
6.5964,14,6.604508197,1230,33.43,-117.59
1.6393,22,4.819787986,1081,33.47,-117.67
4.6518,24,6.576427256,1409,33.46,-117.67
6.6852,25,7.302439024,903,33.44,-117.67
5.3999,18,6.53307393,783,33.46,-117.67
5.0877,26,6.097058824,952,33.46,-117.66
5.1024,28,5.210743802,609,33.46,-117.66
2.3846,22,5.152866242,334,33.48,-117.66
4.3603,16,5.819371728,628,33.49,-117.65
5.6197,3,7.465875371,781,33.49,-117.64
5.4188,10,6.26618705,1469,33.48,-117.65
13.0502,6,9.413793103,572,33.48,-117.65
7.2013,12,7.355691057,1506,33.5,-117.63
6.3369,4,4.863731656,1408,33.47,-117.63
6.0873,19,6.586142322,2824,33.46,-117.65
5.6754,12,5.380697051,1033,33.48,-117.64
5.49,15,6.136400986,3033,33.45,-117.65
10.3983,31,7.888888889,1530,33.49,-117.73
5.0044,38,6.025157233,1332,33.48,-117.76
7.8239,29,6.666666667,612,33.51,-117.74
7.8915,3,7.7997558,2129,33.53,-117.73
4.9821,13,6.638472033,1909,33.54,-117.72
5.1129,14,5.706484642,704,33.53,-117.72
5.133,17,6.334500876,1176,33.51,-117.72
5.7281,4,6.835849057,1129,33.49,-117.72
9.8321,17,7.770609319,654,33.49,-117.73
6.1785,5,7.19778481,1238,33.51,-117.73
6.4211,19,7.578723404,1584,33.6,-117.69
6.8154,24,7.640625,969,33.6,-117.68
5.4622,17,6.417910448,1194,33.6,-117.69
3.0461,16,5.336734694,877,33.6,-117.7
3.475,16,5.485074627,1333,33.6,-117.69
6.5413,12,7.489655172,1464,33.6,-117.69
7.9283,13,7.703016241,1432,33.59,-117.69
8.8636,12,7.717777778,1569,33.59,-117.68
7.5177,5,6.800407332,2877,33.58,-117.69
14.9009,8,9.860169492,899,33.59,-117.68
10.3953,8,8.225071225,1176,33.58,-117.69
6.126,7,6.332386364,1731,33.47,-117.68
5.0527,15,6.09556314,727,33.48,-117.68
4.245,17,5.797402597,1072,33.49,-117.68
2.8357,16,4.469565217,2557,33.49,-117.68
2.1935,15,5.299047619,983,33.49,-117.67
8.163,10,6,128,33.49,-117.67
6.323,19,6.813953488,1481,33.51,-117.68
6.3568,18,6.582018927,1649,33.49,-117.68
6.1815,25,6.519114688,1462,33.48,-117.69
5.756,13,6.965517241,679,33.47,-117.69
4.0167,18,5.030651341,1302,33.51,-117.66
4.4732,16,6,862,33.5,-117.66
4.0388,17,4.877598152,1893,33.51,-117.67
3.4792,18,4.633802817,1490,33.51,-117.67
2.9762,19,5.54185022,545,33.51,-117.67
3.86,23,5.518927445,1480,33.47,-117.69
4.1563,20,4.735735736,764,33.47,-117.7
3.5915,21,4.580912863,1423,33.47,-117.7
3.668,19,4.544658494,1728,33.47,-117.69
3.8403,21,4.886842105,881,33.47,-117.7
3.8992,5,7.678861789,616,33.43,-117.72
6.065,5,5.626865672,1016,33.55,-117.68
7.618,5,7.047146402,1363,33.54,-117.68
5.753,5,6.386243386,1546,33.52,-117.68
6.8007,9,6.694444444,1646,33.55,-117.69
6.5394,20,6.221830986,801,33.54,-117.69
6.0868,17,6.293383271,2396,33.53,-117.69
3.4455,4,4.434782609,1176,33.52,-117.69
6.8279,2,8.782971619,1460,33.51,-117.7
4.538,3,5.765441751,3214,33.52,-117.69
5.9088,5,5.880597015,2834,33.53,-117.7
6.1007,17,6.886426593,876,33.52,-117.71
13.1477,11,7.822064057,883,33.51,-117.71
6.379,12,7.819397993,1543,33.51,-117.71
10.1122,2,8.78665496,3550,33.57,-117.68
8.3275,4,7.875,705,33.55,-117.69
6.0743,3,6.577235772,710,33.55,-117.69
7.9338,4,7.9296,1802,33.54,-117.7
7.1736,12,6.289002558,1054,33.55,-117.7
6.9343,2,8.091954023,703,33.56,-117.7
4.1379,3,4.458029197,1033,33.56,-117.7
3.3125,4,4.198209719,1512,33.57,-117.7
10.4415,7,8.825539568,1883,33.54,-117.71
7.3878,15,7.6875,962,33.54,-117.71
4.6336,2,4.960784314,1066,33.58,-117.71
3.6196,9,4.109215017,469,33.57,-117.7
4.045,4,5.052227343,1285,33.57,-117.71
4.877,6,4.782552083,1846,33.57,-117.71
6.2661,4,6.29015544,959,33.51,-117.68
4.6607,4,5.012295082,505,33.51,-117.69
5.5677,4,5.921914358,834,33.5,-117.7
8.583,5,7.272727273,617,33.49,-117.71
8.7591,4,7.42204568,2969,33.5,-117.7
6.3579,10,7.357446809,1156,33.48,-117.7
6.3088,6,7.038608401,6223,33.48,-117.7
6.5206,14,6.190779014,1490,33.47,-117.71
4.89,9,7.261061947,1720,33.46,-117.74
5.5507,17,6.53902439,830,33.47,-117.71
2.8192,29,5.350378788,3985,33.68,-117.7
8.3634,14,7.475778547,2025,33.71,-117.76
3.2841,15,5.478846154,878,33.71,-117.75
7.9125,12,6.845238095,2042,33.7,-117.76
7.3141,15,6.937293729,1060,33.71,-117.77
5.5464,3,5.224137931,1486,33.7,-117.77
3.7147,4,4.367857143,1315,33.7,-117.77
6.1062,16,7.301886792,2356,33.65,-117.69
8.6088,16,8.776744186,1587,33.65,-117.71
6.1863,16,7.3174946,1249,33.65,-117.7
8.111,14,8.791044776,1293,33.64,-117.71
5.8399,16,5.589285714,950,33.63,-117.71
4.5909,16,5.475877193,1357,33.63,-117.71
3.4261,16,5.160377358,945,33.63,-117.71
5.2325,16,6.492668622,1525,33.63,-117.7
2.2969,16,5,380,33.64,-117.72
5.0686,19,5.973737374,1639,33.62,-117.7
5.5584,23,6.967889908,1501,33.63,-117.7
5.8898,22,6.445012788,1338,33.62,-117.71
10.4498,11,7.867364747,1993,33.72,-117.76
7.9739,14,8.115902965,1359,33.72,-117.76
8.7603,10,6.732240437,1241,33.72,-117.75
4.3636,15,3.794354839,366,33.72,-117.76
3.2229,15,2.953216374,470,33.71,-117.76
4.1167,18,5.466666667,391,33.73,-117.74
8.2953,11,7.471590909,1256,33.66,-117.69
6.9501,5,5.880886427,1933,33.66,-117.69
5.7797,5,5.654320988,4656,33.67,-117.67
4.7341,4,5.274753758,4762,33.66,-117.67
5.928,6,5.739922695,4783,33.65,-117.68
6.5069,4,6.062899787,2677,33.68,-117.64
1.9659,6,4.795454545,125,33.72,-117.7
7.5619,15,7.640226629,2383,33.65,-117.69
8.1926,15,7.429495472,2380,33.64,-117.7
4.9079,23,5.707509881,792,33.63,-117.69
5.7559,18,6.07223114,1843,33.64,-117.69
6.9741,16,6.767624021,1279,33.64,-117.69
2.885,9,5.323108384,4660,33.71,-117.82
6.5987,24,7.375565611,1383,33.72,-117.82
2.1719,17,5.808743169,363,33.73,-117.81
4.821,16,5.121330724,1317,33.72,-117.8
7.3769,16,7.682997118,1227,33.71,-117.81
6.8634,24,7.183884298,1593,33.72,-117.82
5.4248,15,5.292775665,681,33.7,-117.77
3.7988,14,4.180473373,744,33.69,-117.77
5.0631,15,4.310344828,261,33.69,-117.77
2.1406,16,4.958333333,479,33.69,-117.77
5.1299,16,5.776412776,2529,33.69,-117.78
6.115,19,7.645259939,1027,33.68,-117.78
6.0961,16,6.967213115,1575,33.69,-117.78
6.8219,16,6.678832117,1429,33.69,-117.8
5.7115,16,6.177419355,679,33.69,-117.79
6.8722,16,6.682274247,818,33.68,-117.79
4.4391,14,5.280561122,1150,33.68,-117.8
4.2083,14,4.825737265,874,33.69,-117.8
7.9887,15,6.83713355,873,33.69,-117.8
3.631,5,4.580882353,396,33.68,-117.8
6.9133,8,5.976470588,862,33.68,-117.8
7.7589,8,6.376899696,908,33.67,-117.81
4.6019,8,5.051759834,1113,33.67,-117.81
5.2124,9,5.329931973,675,33.67,-117.81
7.2025,9,6.324675325,1194,33.67,-117.81
7.4581,9,6.429411765,1447,33.67,-117.81
5.1583,8,4.837438424,913,33.68,-117.81
6.0634,15,5.935275081,841,33.68,-117.78
4.6793,14,5.833333333,852,33.68,-117.78
7.2118,13,6.524752475,1137,33.68,-117.79
4.0187,11,4.851581509,849,33.68,-117.78
5.7858,9,5.498316498,928,33.68,-117.79
8.735,10,6.343373494,1002,33.68,-117.79
5.7759,5,5.495833333,1179,33.67,-117.8
8.284,5,6.264483627,1147,33.67,-117.8
6.7962,4,6.20593692,1525,33.67,-117.8
2.4233,5,4.361111111,880,33.69,-117.81
4.5469,4,5.219594595,788,33.68,-117.81
8.7974,4,6.146118721,603,33.68,-117.82
7.9187,3,6.312757202,1357,33.68,-117.82
6.276,17,6.433333333,1588,33.67,-117.82
4.1652,4,4.0325,1666,33.68,-117.83
6.1395,3,5.725221595,3068,33.68,-117.82
4.5094,12,4.426380368,1913,33.67,-117.77
6.5743,10,7.072864322,1181,33.72,-117.77
7.8139,9,6.645061728,954,33.72,-117.77
8.1111,13,7.946721311,928,33.71,-117.77
7.5847,5,6.772575251,1986,33.71,-117.77
5.5631,4,5.486666667,859,33.71,-117.77
7.3518,16,7.165584416,1081,33.71,-117.78
4.6141,4,4.798029557,428,33.71,-117.78
7.2074,3,6.488188976,3318,33.73,-117.79
5.409,16,8.151960784,597,33.7,-117.78
6.3298,16,5.618491921,3785,33.7,-117.79
6.2162,16,6.639658849,1641,33.71,-117.79
7.1069,16,7.683636364,3132,33.71,-117.79
4.4286,6,4.203166227,832,33.7,-117.79
5.2923,5,4.363380282,735,33.7,-117.8
5.1741,16,5.803278689,636,33.7,-117.79
6.5783,15,5.933544304,890,33.69,-117.79
8.7385,16,8.244623656,1275,33.69,-117.79
3.3438,13,3.922297297,630,33.69,-117.8
4.1304,38,4.124413146,821,33.55,-117.8
7.866,36,6.656957929,658,33.56,-117.79
10.9601,24,8.321808511,1730,33.56,-117.81
5.8371,35,5.482758621,724,33.55,-117.8
3.7059,33,3.528571429,167,33.6,-117.77
4.1591,41,5.004962779,783,33.53,-117.8
2.2969,29,4.191740413,520,33.54,-117.78
3.821,39,4.535362578,1915,33.55,-117.79
5.0907,21,6.239971347,3173,33.54,-117.75
4.4464,29,5.953565506,1070,33.51,-117.77
6.7861,28,7.386861314,617,33.55,-117.77
4.8488,5,5.961174714,4327,33.57,-117.73
3.875,16,4,15,33.67,-117.86
2.5197,15,3.869731801,649,33.67,-117.82
3.7976,17,4.703571429,1454,33.67,-117.83
6.5356,15,5.233333333,747,33.66,-117.83
5.3423,16,4.336088154,515,33.66,-117.83
6.3767,24,6.37987013,1831,33.67,-117.81
4,16,5.145748988,1022,33.66,-117.8
10.0757,16,6.147826087,635,33.66,-117.81
5.8752,20,6.157667387,1192,33.66,-117.81
6.4238,24,7.176570458,1605,33.66,-117.82
2.4132,11,4.198895028,6083,33.64,-117.84
7.79,25,6.514367816,866,33.61,-117.87
8.6001,15,7.138702461,930,33.61,-117.86
10.1275,27,7.493421053,772,33.55,-117.88
9.0519,21,7.432291667,1443,33.6,-117.84
7.9367,23,9.176811594,1092,33.62,-117.86
10.1989,17,7.474874372,1247,33.62,-117.86
10.3893,18,6.75,316,33.62,-117.85
7.5674,14,6.47761194,1505,33.61,-117.85
15.0001,13,7.842900302,1865,33.62,-117.85
5.3099,17,5.79588015,1175,33.63,-117.86
7.2217,28,7.30472103,1134,33.54,-117.77
6.9257,28,6.965944272,826,33.54,-117.76
4.1699,47,5.309278351,1105,33.54,-117.77
3.2708,46,4.611607143,462,33.53,-117.77
3.053,50,5.12,519,33.52,-117.8
7.9794,28,6.427083333,1176,33.53,-117.76
8.4614,18,5.55862069,1310,33.53,-117.76
10.6349,24,6.340361446,712,33.53,-117.76
5.1837,32,5.738489871,1105,33.53,-117.77
6.6178,44,6.839552239,515,33.51,-117.78
5.5137,15,4.90443686,1382,33.63,-117.73
5.6877,16,5.548993289,2103,33.62,-117.74
5.5342,9,4.610701107,1111,33.64,-117.75
3.1679,21,5.080962801,662,33.62,-117.72
2.8583,19,4.100358423,365,33.62,-117.72
2.395,25,4.798722045,891,33.61,-117.71
1.9,15,6.742574257,378,33.63,-117.72
2.7634,19,4.715918367,1711,33.62,-117.72
4.8611,16,4.876033058,178,33.61,-117.73
3.4706,16,3.517690875,686,33.62,-117.74
3.7422,16,5.042124542,857,33.61,-117.74
3.5625,17,4.776523702,662,33.61,-117.74
3.1779,17,4.787356322,781,33.61,-117.75
4.9,5,5.215189873,1727,33.6,-117.75
3.2845,16,4.642126789,709,33.61,-117.75
2.6759,17,4.631205674,832,33.61,-117.73
3.6484,16,3.456268222,1738,33.61,-117.7
2.3774,26,4.867803838,634,33.6,-117.7
3.5521,8,5.292527822,1312,33.6,-117.71
2.3387,25,4.603975535,893,33.6,-117.71
2.5685,26,4.517777778,618,33.61,-117.72
2.49,26,4.542808219,774,33.61,-117.72
2.6848,26,4.594268477,888,33.61,-117.71
2.3438,26,4.541832669,669,33.61,-117.71
2.7601,25,4.553738318,602,33.6,-117.71
2.625,26,4.908653846,301,33.6,-117.7
3.1131,25,4.751798561,396,33.6,-117.7
4.1678,11,5.117122852,3445,33.59,-117.7
4.5833,5,3.888888889,384,33.66,-117.84
3.7857,5,4.199004975,857,33.66,-117.84
2.2262,4,4.01216545,1030,33.65,-117.84
7.9217,4,5.106060606,511,33.66,-117.83
3.7875,9,2.726495726,426,33.65,-117.83
4.1103,8,5.385964912,950,33.65,-117.83
6.4967,15,6.180904523,1049,33.66,-117.82
8.1093,17,7.315359477,1798,33.63,-117.81
6.3822,18,7.36013986,830,33.65,-117.82
4.1944,8,2.909090909,26,33.63,-117.8
8.8693,8,6.307801418,1680,33.64,-117.8
11.1121,15,7.778846154,1289,33.63,-117.8
9.8589,18,7.100719424,808,33.64,-117.82
11.0138,16,7.306990881,868,33.64,-117.81
12.3411,4,7.472103004,811,33.64,-117.81
8.8742,31,5.692946058,1938,33.6,-117.88
6.6155,20,6.106463878,1064,33.6,-117.87
5.1155,35,3.888077859,782,33.6,-117.87
6.6544,44,6.681818182,910,33.59,-117.87
5.2949,33,5.641952984,1155,33.6,-117.87
6.6265,30,6.022292994,635,33.6,-117.86
4.498,34,4.756267409,1275,33.6,-117.87
7.8164,36,7.369458128,441,33.6,-117.89
4.0764,41,5.530909091,527,33.61,-117.9
4.8,40,6.580188679,952,33.61,-117.91
5.1048,37,5.353846154,673,33.6,-117.91
7.2988,37,9.166666667,921,33.57,-117.92
3.6538,25,5.222457627,906,33.6,-117.9
3.5682,23,6.026666667,539,33.61,-117.92
11.075,38,7.204678363,410,33.61,-117.91
10.3682,37,8.077922078,394,33.61,-117.92
10.3048,36,8.134920635,316,33.61,-117.92
11.216,36,8.443835616,771,33.61,-117.91
4.7024,21,5.223921354,3162,33.63,-117.88
3.0625,24,4.305084746,465,33.62,-117.89
8.5574,16,6.466905188,1209,33.64,-117.88
13.1738,19,7.89373297,860,33.61,-117.9
6.3017,16,5.704491726,656,33.61,-117.89
6.0247,41,6.302816901,540,33.61,-117.89
5,42,5.224899598,539,33.61,-117.89
5.1923,44,6.403614458,745,33.61,-117.89
5.6336,40,5.895683453,498,33.6,-117.89
4.2222,45,5.740853659,653,33.61,-117.89
3.4937,44,5.522556391,507,33.61,-117.9
10.2849,26,7.807095344,1336,33.64,-117.87
5.4284,4,5.067226891,1326,33.65,-117.86
10.8289,9,6.825027685,1912,33.63,-117.87
15.0001,15,8.062043796,735,33.62,-117.87
9.802,8,6.918032787,375,33.62,-117.87
5.9055,24,6.470822281,1777,33.65,-117.88
10.1454,26,8.171220401,1598,33.63,-117.9
3.1985,20,3.523029683,1427,33.63,-117.91
6.1426,32,6.621973929,1381,33.63,-117.9
3.2125,26,4.352,598,33.63,-117.9
7.1148,28,6.829971182,832,33.63,-117.9
3.5426,26,5.301321586,2673,33.66,-117.88
4.1372,33,4.911202186,1621,33.66,-117.89
3.6042,13,4.461956522,841,33.66,-117.9
4.6808,24,5.258479532,1928,33.65,-117.9
5.5422,32,5.123595506,1279,33.66,-117.89
6.632,27,5.879218472,1402,33.65,-117.9
3.9375,28,5.303225806,1081,33.64,-117.9
5.2549,28,4.519911504,1108,33.65,-117.9
4.4135,30,4.773913043,1131,33.65,-117.9
2.625,24,3.484251969,590,33.65,-117.91
3.4125,30,4.489010989,771,33.65,-117.9
2.2222,17,3.860465116,762,33.65,-117.91
3.9306,37,4.582568807,1030,33.64,-117.91
5.0532,36,5.795977011,850,33.64,-117.9
4.8098,29,5.067484663,832,33.64,-117.91
3.6406,40,5.379120879,876,33.64,-117.91
2.7264,32,4.54784689,946,33.63,-117.91
4.9643,34,5.059183673,1131,33.63,-117.92
4.9125,30,5.026699029,1081,33.63,-117.91
3.1305,25,4.310077519,985,33.64,-117.92
2.8553,38,4.33984375,1067,33.64,-117.91
3.5161,24,4.501440922,696,33.63,-117.92
3.5388,32,5.031390135,557,33.63,-117.91
5.2416,37,5.349081365,837,33.62,-117.92
7.8496,39,6.528888889,553,33.63,-117.92
6.5842,35,5.762658228,727,33.62,-117.92
5.9196,27,8.852216749,435,33.61,-117.91
4.4063,32,4.687793427,944,33.62,-117.91
9.2175,35,6.26873385,937,33.62,-117.91
5.3369,18,5.340277778,425,33.61,-117.92
4.5658,33,5.744680851,859,33.62,-117.93
5.6315,34,4.540598291,1052,33.62,-117.93
6.5928,28,5.05730659,832,33.62,-117.94
6.0516,29,6.958139535,463,33.63,-117.95
5.2333,34,4.868020305,384,33.6,-117.96
3.8125,27,5.044692737,791,33.61,-117.93
7.0516,37,5.375609756,807,33.62,-117.93
3.6607,25,4.771084337,569,33.62,-117.94
5.6637,20,5.686396677,2327,33.65,-117.94
4.4211,35,5.305970149,1473,33.65,-117.93
2.7143,31,3.461126005,1252,33.64,-117.93
2.6221,18,4.679197995,871,33.64,-117.94
2.5301,24,3.452970297,1478,33.64,-117.93
3.0708,24,4.155482815,1623,33.64,-117.92
1.6389,24,3.294294294,470,33.64,-117.94
2.7543,15,3.933179724,1335,33.64,-117.93
5.8777,27,5.618510158,1082,33.63,-117.95
6,27,5.210526316,513,33.63,-117.95
4.6161,10,4.281733746,1332,33.63,-117.93
3.9917,17,4.394136808,2688,33.63,-117.95
4.1029,19,4.032994924,1118,33.65,-117.91
2.75,5,3.889344262,497,33.64,-117.92
3.4417,15,3.087264151,1330,33.65,-117.92
3.5179,29,3.461325967,1198,33.65,-117.93
2.1074,24,3.254901961,814,33.65,-117.91
0.9702,28,2.557647059,807,33.65,-117.92
4.1026,25,3.549682875,1314,33.65,-117.92
3.184,20,3.863888889,856,33.65,-117.92
2.75,27,3.412234043,1063,33.65,-117.93
4.8125,28,6.066071429,1397,33.68,-117.92
8.1001,27,7.301455301,1391,33.67,-117.93
8.1839,26,7.900928793,925,33.67,-117.94
5.5,16,5.097323601,963,33.66,-117.94
5.2732,15,4.811455847,1015,33.65,-117.94
4.2036,34,4.990675991,1559,33.65,-117.93
5.01,19,6.136792453,1156,33.69,-117.93
6.4441,26,6.017057569,1258,33.69,-117.93
4.4732,25,4.712616822,1024,33.68,-117.92
5.069,33,6.20979021,1197,33.68,-117.93
7.4056,26,8.044230769,1504,33.68,-117.94
4.2071,14,3.916928886,3148,33.67,-117.92
9.6062,18,8.304878049,702,33.66,-117.93
3.1483,26,3.947867299,4738,33.65,-117.93
5.2815,30,6.392434988,1289,33.69,-117.91
3.512,16,3.762287335,5014,33.67,-117.91
4.8359,25,6.198419666,3903,33.68,-117.9
6.1601,26,6.395408163,1333,33.67,-117.9
5.0853,26,5.916496945,1452,33.68,-117.89
6.6833,25,6.870967742,311,33.67,-117.9
4.4625,32,5.374340949,1475,33.67,-117.91
4.0341,26,5.16218638,2681,33.66,-117.91
4.0417,14,3.695590327,1584,33.65,-117.91
3.225,21,3.935483871,1099,33.66,-117.91
3.1667,22,3.803837953,1952,33.66,-117.9
6.6369,4,5.428571429,623,33.66,-117.9
5.422,13,6.287610619,4071,33.69,-117.9
3.7174,4,3.567938931,983,33.69,-117.87
3.3409,8,3.849744712,2389,33.68,-117.89
5.2138,20,5.33,2734,33.69,-117.88
3.152,21,4.4875,2246,33.71,-117.86
3.375,36,5.162162162,208,33.71,-117.86
4.9148,16,5.47020934,1924,33.71,-117.87
3.5326,13,3.178362573,817,33.71,-117.87
4.9153,17,5.203883495,1916,33.7,-117.87
5.0956,21,5.808917197,2266,33.7,-117.87
4.1,27,5.522491349,1703,33.71,-117.88
3.5551,30,4.712737127,1914,33.71,-117.88
3.1742,20,4.228710462,1403,33.71,-117.88
5.4836,18,5.271604938,1464,33.7,-117.88
3.4835,17,3.825242718,2966,33.7,-117.88
5.3254,24,7.216216216,249,33.7,-117.88
3.8029,16,4.439528024,835,33.7,-117.88
3.6875,36,3.852173913,577,33.72,-117.9
4.5607,32,4.720930233,2839,33.72,-117.91
4.3899,33,4.812154696,3150,33.72,-117.9
3.2639,31,3.890365449,1690,33.73,-117.9
4.65,25,5.109411765,3872,33.72,-117.89
3.6618,23,4.591633466,2493,33.72,-117.89
4.5726,32,5.864457831,1786,33.73,-117.88
3.9844,38,5.403041825,1236,33.72,-117.88
3.89,36,5.805471125,1593,33.72,-117.88
6.1966,16,6.356495468,2592,33.71,-117.9
4.7422,23,5.406844106,1092,33.71,-117.89
4.5814,24,5.796812749,2663,33.71,-117.89
6.2488,16,5.461538462,1324,33.71,-117.9
6.2452,16,6.656903766,926,33.71,-117.89
6.3427,15,8.166666667,287,33.71,-117.9
4.2708,15,5.146302251,1510,33.7,-117.92
3.6505,16,4.353846154,1719,33.71,-117.91
3.2386,13,3.537142857,838,33.7,-117.89
4.6483,12,4.747219414,2153,33.7,-117.9
4.5757,15,3.610410095,982,33.7,-117.9
3.5694,31,4.305019305,1369,33.73,-117.86
2.3333,31,3.901960784,1602,33.72,-117.86
3.5902,39,5.11631664,2789,33.72,-117.87
3.8421,37,4.37944664,2445,33.72,-117.87
3.413,37,3.581453634,2089,33.72,-117.86
3.5511,32,4.222543353,1909,33.72,-117.86
2.4539,28,2.519327731,3328,33.73,-117.85
2.4211,20,3.844544096,1534,33.73,-117.84
3.1353,22,3.644657863,4715,33.74,-117.84
3.3611,24,4.103044496,910,33.74,-117.84
3.2104,25,3.417293233,1426,33.74,-117.84
2.6771,23,3.748453608,958,33.74,-117.83
1.8,5,3.666666667,207,33.75,-117.86
1.9309,31,3.762820513,1810,33.75,-117.86
2.9271,6,2.488076312,3157,33.75,-117.86
2.8289,15,3.350393701,1326,33.76,-117.86
2.7059,19,3.804878049,1214,33.74,-117.85
2.5651,27,3.794745484,2936,33.75,-117.85
3.375,9,3.181818182,1257,33.74,-117.86
4.125,32,4.668918919,926,33.74,-117.86
2.1992,26,2.633774161,5756,33.74,-117.85
3.775,23,4.239583333,647,33.73,-117.86
3.7202,30,4.802536232,3249,33.73,-117.86
2.6385,26,3.676025918,2776,33.73,-117.86
2.6734,31,3.705229794,3289,33.74,-117.87
3.4193,45,4.537074148,1970,33.73,-117.87
3.415,52,4.627639155,2165,33.74,-117.87
3.425,38,4.031719533,3242,33.74,-117.86
3.3125,38,4.531746032,2451,33.73,-117.86
2.5,34,3.6064,2984,33.74,-117.86
3.0824,33,3.76945245,2175,33.73,-117.89
3.7147,32,3.430913349,5116,33.73,-117.9
4.1,30,4.576687117,1048,33.73,-117.9
3.2037,33,3.889643463,3232,33.73,-117.88
3.75,36,5.202105263,2594,33.73,-117.88
4.0231,31,4.003322259,1476,33.75,-117.89
2.9167,32,4.501440922,2145,33.74,-117.89
3.2292,34,5.33030303,2083,33.74,-117.89
3.425,28,4.841726619,1575,33.75,-117.9
2.2105,19,4.745454545,1032,33.74,-117.9
2.3783,18,4.262443439,1915,33.74,-117.9
2.9926,25,4.634490239,2946,33.74,-117.91
4.7639,26,4.740667976,2867,33.73,-117.91
3.9659,26,4.257234727,1804,33.73,-117.9
2.7535,24,3.218441273,5516,33.74,-117.9
4.7679,25,4.275132275,1066,33.74,-117.9
3.0833,24,2.847222222,3171,33.74,-117.9
3.75,32,5.840707965,959,33.74,-117.89
